folder,start_frame,end_frame,label,commentary,username,source_file,duration_sec
2021.06.14.11.44.56_veh-35_00938_01134,205,937,Merge one lane into the right. Merge one more lane to the right turning lane and stop at the red light. Turn right. Slow down and let the pedestrians cross at the crosswalk. Procced after. Merge one lane to the left and make a stop at the stop sign. Yield to the oncoming car and turn left.,Both,giovanni,./staging/labels - Jose Tapia.csv,73.2
2021.06.09.14.50.36_veh-26_01124_01198,210,361,Enter the diamond seven services and enter the drop off zone.,Both,giovanni,./staging/labels - Jose Tapia.csv,15.1
2021.06.09.18.23.43_veh-35_02945_03099,577,749,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,17.2
2021.06.09.17.37.09_veh-12_01465_01790,796,1313,Merge one lane to the right. Merge into the right turning lane and turn right at the upcoming intersection.,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,51.7
2021.10.06.13.21.47_veh-28_01002_01116,11,561,Merge into the right lane to avoid the deliverly truck. Slow down and merge back into the left lane behind the deliverly truck. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,55.0
2021.08.17.13.15.12_veh-45_00565_00643,222,382,Turn right at the upcoming intersection. Merge into the left turning lane.,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,16.0
2021.06.23.20.00.35_veh-35_00130_00949,1056,1625,Look for oncoming vehicles before merging back into the lane. Turn left at the upcoming intersection. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,56.9
2021.10.01.18.26.05_veh-28_01689_01890,181,750,Merge into the left lane to avoid a stationary vehicle. Merge back into the right lane and come to a stop at the stop sing. Make another stop and turn right. At the upcoming stop sign make another stop. ,Both,giovanni,./staging/labels - Jose Tapia.csv,56.9
2021.06.09.14.03.17_veh-12_03584_03667,137,302,Merge into the right lane behind the red vehicle. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,16.5
2021.07.09.20.59.12_veh-38_00773_01187,1006,1871,Turn left at the intersection. Make a stop at the next upcoming red traffic light. Make another stop at the next red traffic light. Merge one lane to the right. ,Both,giovanni,./staging/labels - Jose Tapia.csv,86.5
2021.06.23.17.31.36_veh-16_01812_01883,30,291,Make a stop at the intersection.,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,26.1
2021.06.14.14.25.15_veh-26_04936_05073,485,649,Make a stop at the intersection. At the next intersection make  a another stop.,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,16.4
2021.05.12.23.36.44_veh-35_01133_01535,1492,1965,Turn left at the intersection. Merge one lane over to the right. At the upcoming stop sign make another stop. ,Both,giovanni,./staging/labels - Jose Tapia.csv,47.3
2021.07.16.00.24.14_veh-38_00367_01154,1239,1918,Turn left at the intersection. At the next intersection make another stop. Merge one lane over to the right and make a stop for the red light. Merge one lane to the right.,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,67.9
2021.07.16.01.22.41_veh-14_02626_04289,474,1364,Turn left at the intersection. Make a stop behind a bus during the red light. ,Both,giovanni,./staging/labels - Jose Tapia.csv,89.0
2021.06.23.20.43.31_veh-16_00016_00216,129,793,Enter the diamond seven services and spot at the drop off zone. Wait and look for oncoming vehicles to pass before procceding. Make a stop at the next intersection. ,Both,giovanni,./staging/labels - Jose Tapia.csv,66.4
2021.07.16.00.51.05_veh-17_00023_01331,711,1321,Turn left at the intersection. Merge one lane to the right side.,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,61.0
2021.06.14.17.26.26_veh-38_01499_01849,1023,1216,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,19.3
2021.08.17.13.10.50_veh-08_00313_00564,1044,1211,Look for oncoming vehicles before leaving the curb. Make a stop at the stop sign. ,Both,giovanni,./staging/labels - Jose Tapia.csv,16.7
2021.06.09.14.50.36_veh-26_01124_01198,40,343,Wait for pedestrians to finishing crossing the crosswalk and turn right. Enter the diamond seven services. Go into the drop off zone and make a stop.,Both,giovanni,./staging/labels - Jose Tapia.csv,30.3
2021.09.15.14.50.05_veh-28_01740_01833,90,415,Make a stop at the upcoming intersection. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,32.5
2021.10.01.13.28.54_veh-28_01421_01615,194,561,Turn left at theintersection. Make a stop at the upcoming red traffic lights. At the next apporaching intersection make a stop at the red light.,Both,giovanni,./staging/labels - Jose Tapia.csv,36.7
2021.06.09.14.50.36_veh-26_01124_01198,143,342,Enter the diamond seven star building and stop behind the black vehicle in the drop off zone.  ,Both,giovanni,./staging/labels - Jose Tapia.csv,19.9
2021.06.14.14.25.15_veh-26_01236_01585,55,515,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,46.0
2021.06.14.16.32.09_veh-35_03231_03426,118,629,Turn right. Wait for pedestrians to finish crossing before procceding. Make a stop at the intersection during the red light. Turn left at the intersection. Merge one lane to the right side.,Both,giovanni,./staging/labels - Jose Tapia.csv,51.1
2021.06.14.14.03.45_veh-38_01927_01996,167,320,Turn right at the intersection. Merge one lane to the left side. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,15.3
2021.07.09.16.12.19_veh-26_06527_06591,79,265,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,18.6
2021.06.23.17.31.36_veh-16_02150_02774,1410,2521,Merge to the furthest right lane and stop behind the grey vehicle during the red light. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,111.1
2021.10.11.02.57.41_veh-50_02155_02265,297,522,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,22.5
2021.10.01.14.20.36_veh-28_01491_01630,377,660,Turn left at the SEMIS loading docks.,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,28.3
2021.07.09.20.26.06_veh-35_00016_01757,1006,2399,Enter a buildings drop off zone and wait for the pedestrians to move before procceding. Make a stop at the drop off zone. Look for oncoming vehicles before procceding. Stop at the stop sign and turn right. Merge onto the left lane. Make a stop for the upcoming intersection. Turn left.,Both,giovanni,./staging/labels - Jose Tapia.csv,139.3
2021.06.14.11.44.56_veh-35_03389_04017,167,2158,Turn left at the intersection. Merge one lane to the right side. Make a stop for the upcoming intersection. Merge one lane to the right side again. At the next intersection make a stop for the red light. Turn right at the crosswalk.  Enter the diamond seven star and head to the drop off zone and make a stop. Look for oncoming vehicles before leaving. Wait for the pedestrian to cross.  Make a stop for the upcoming intersection.,Both,giovanni,./staging/labels - Jose Tapia.csv,199.1
2021.10.01.18.26.05_veh-28_00005_00413,748,1248,Turn right at the intersection. Stop at the upcoming red traffic light. Turn right at the intersection. At the next intersection make a stop.,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,50.0
2021.10.11.08.31.07_veh-50_02360_02684,1042,1531,Stop and look for oncoming traffic before making a right turn. Enter LHN parking. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,48.9
2021.05.12.22.28.35_veh-35_00126_00339,415,628,Stop behind the black vehicle during the red light.,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,21.3
2021.06.09.11.54.15_veh-12_01705_01845,373,668,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,29.5
2021.06.14.17.26.26_veh-38_04403_04533,2,587,"Wait for the pedestrians to finishing crossing the crosswalk and turn right. Enter the diamond , take a right and go into the drop off zone and make a stop. Look for oncoming traffic befoe leaving the drop off zone. Stop at the next intersection.",Both,giovanni,./staging/labels - Jose Tapia.csv,58.5
2021.06.09.14.58.55_veh-35_02861_03037,651,826,Make a stop at the intersection. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,17.5
2021.08.17.16.57.11_veh-08_01200_01636,508,979,"Turn left at the intersection. Merge into the left turn lane, and turn left at the intersection. Make a stop at the stop sign. At the next intersection turn right.",Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,47.1
2021.10.11.02.57.41_veh-50_02428_02548,436,587,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,15.1
2021.06.09.14.50.36_veh-26_00063_00350,215,998,Follow the black vehicle and make a right turn. Wait for the pedestrians to finish crossing and turn right at the crosswalk. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,78.3
2021.06.14.18.42.45_veh-12_00547_00777,26,1108,Wait for the pedestrians to finishing cross and turn right at the crosswalk. Enter the diamond star seven and go into the drop off zone and make a stop. Look for oncoming traffic before leaving the drop off zone. Stop at the next intersection during the red light. ,Both,giovanni,./staging/labels - Jose Tapia.csv,108.2
2021.06.14.11.44.56_veh-35_04178_05084,1009,2392,"Turn left at the intersection. Merge one lane to the right side. Make a sstop at the intersection coming up. Merge one lane to the left, and make a stop at the red traffic light.",Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,138.3
2021.06.14.18.33.41_veh-35_01363_01636,1140,1351,Turn left at the intersection. Make a stop at the next intersection during the red light.,Both,giovanni,./staging/labels - Jose Tapia.csv,21.1
2021.10.11.02.57.41_veh-50_01522_02088,982,2084,"Turn left at the intersection. Make a stop at the stop sign, and look for oncoming traffic and turn left. Turn left and flow the arrows. Look for oncoming traffic ansd turn left. At the next stop sign make a stop and turn left. Stop at the intersection with the red traffic lights. Turn left. ",Both,giovanni,./staging/labels - Jose Tapia.csv,110.2
2021.06.09.14.50.36_veh-26_05326_05387,79,256,Merge one lane to the right side. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,17.7
2021.10.01.19.16.42_veh-28_00274_00380,366,523,Stop and look for oncoming vehicles before making a right turn.,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,15.7
2021.05.12.19.36.12_veh-35_01654_01733,229,387,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,15.8
2021.06.14.17.26.26_veh-38_03162_03227,74,263,"Enter the diamond seven star building, and pull into the drop off zone.",Both,giovanni,./staging/labels - Jose Tapia.csv,18.9
2021.06.09.12.39.51_veh-26_02901_02978,22,333,Merge one lane to the right side. Megre once more into the right turning lane.,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,31.1
2021.06.09.11.54.15_veh-12_05342_05403,63,295,"Turn left at the intersection, and make a stop at the next intersection.",Both,giovanni,./staging/labels - Jose Tapia.csv,23.2
2021.06.14.18.42.45_veh-12_04838_04927,187,354,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,16.7
2021.10.01.15.32.11_veh-28_00120_00248,200,383,Make a stop at the apporaching stop sign. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,18.3
2021.10.06.18.52.07_veh-28_00123_00431,65,813,"Make a stop at the upcoming stop sign, and make a right turn. Shift to the left to pass the trailer coming out. Stop at the stop sign. Make another stop at the upcoming stop sign, and turn right. ",Both,giovanni,./staging/labels - Jose Tapia.csv,74.8
2021.06.14.17.26.26_veh-38_05048_05270,831,1018,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,18.7
2021.08.17.16.48.45_veh-43_02693_03062,1035,1313,Stop at the approaching stop sign. At the next stop sign make another stop. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,27.8
2021.08.17.15.02.08_veh-45_00860_01324,1048,1327,Turn left at the intersection. Pull into the curb and stop. Look for oncoming traffic before leaving the curb and continur. Make a stop at the upcoming stop sign. ,Both,giovanni,./staging/labels - Jose Tapia.csv,27.9
2021.06.14.14.25.15_veh-26_02009_02099,147,423,"Make a stop at the intersection during the red traffic light, ",Static Referential,giovanni,./staging/labels - Jose Tapia.csv,27.6
2021.06.23.14.06.20_veh-26_02505_02775,149,1227,"Merge one lane to the right, and once more into the right turning lane.",Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,107.8
2021.06.14.13.27.42_veh-35_00005_00123,300,553,Look for oncoming vehicles befoere leaving the drop off zone. Make a stop at the stop sign. Look for oncoming vehicles and then make a right turn.,Both,giovanni,./staging/labels - Jose Tapia.csv,25.3
2021.06.09.12.39.51_veh-26_02338_02459,133,561,"Merge one lane into the right side, and make a stop for the upcoming red ltraffic ight. ",Both,giovanni,./staging/labels - Jose Tapia.csv,42.8
2021.10.06.14.31.13_veh-28_00589_00665,125,357,At the upcoming intersection make a right turn. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,23.2
2021.06.09.18.23.43_veh-35_02344_02669,948,1506,Make a stop at the upcoming red traffic light. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,55.8
2021.07.09.01.37.16_veh-26_00692_00762,88,283,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,19.5
2021.10.11.05.34.05_veh-50_00697_00766,94,277,"Follow the arrows on the ground, and look for oncoming traffic before making a left turn. ",Both,giovanni,./staging/labels - Jose Tapia.csv,18.3
2021.06.23.20.43.31_veh-16_00016_00216,841,994,Make a left turn at the intersection.,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,15.3
2021.10.06.13.21.47_veh-28_01755_01829,147,348,"Come to a stop at the stop sign ahead, and make a left turn. Pull into the curbside on the right side and stop.",Both,giovanni,./staging/labels - Jose Tapia.csv,20.1
2021.10.06.18.52.07_veh-28_01474_01908,1981,2138,Follow the school bus. ,Ambiguous,giovanni,./staging/labels - Jose Tapia.csv,15.7
2021.08.17.19.18.39_veh-08_00696_00823,98,305,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,20.7
2021.06.14.17.26.26_veh-38_03162_03227,26,301,"Make a turn once the pedestrians cross the crosswalk. Enter the diamond seven services, and go into the drop off zone and make a stop.",Both,giovanni,./staging/labels - Jose Tapia.csv,27.5
2021.06.14.11.44.56_veh-35_02696_02932,737,1107,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,37.0
2021.08.17.18.43.12_veh-43_02889_03258,1601,1834,Make a stop at the upcomong intersection. At the next stop sign up ahead make another stop.,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,23.3
2021.05.12.23.36.44_veh-35_01585_01724,271,613,Follow the white vehicle. Slow down and merge one lane to the left behind the blue vehicle. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,34.2
2021.10.01.18.26.05_veh-28_01211_01323,165,379,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,21.4
2021.06.14.16.32.09_veh-35_03231_03426,549,933,"Turn left at the intersection, and merge one lane to the right. Make a stop behind the grey vehicle .",Both,giovanni,./staging/labels - Jose Tapia.csv,38.4
2021.06.09.19.40.26_veh-12_02031_02228,230,489,"Wait for the pedestrians to finish crossing, make a right turn at the crosswalk. ",Both,giovanni,./staging/labels - Jose Tapia.csv,25.9
2021.07.09.01.37.16_veh-26_05530_05595,55,257,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,20.2
2021.06.14.18.42.45_veh-12_05000_05079,80,270,Stop at the red traffic light. Merge one lane into the right side.,Both,giovanni,./staging/labels - Jose Tapia.csv,19.0
2021.06.09.18.23.43_veh-35_03804_03956,248,701,Make a stop at the upcoming red traffic light.,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,45.3
2021.06.14.17.26.26_veh-38_05760_05896,497,658,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,16.1
2021.06.14.16.32.09_veh-35_03635_03792,31,262,Make a stop at the upcoming intersection with a red traffic light.  ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,23.1
2021.06.09.11.54.15_veh-12_03121_03319,752,952,"Turn left at the intersection, and make a stop at next red traffic light. ",Both,giovanni,./staging/labels - Jose Tapia.csv,20.0
2021.06.09.17.23.18_veh-38_02094_02305,863,1041,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,17.8
2021.10.06.13.21.47_veh-28_01755_01829,157,336,"Make a stop at the stop sign, look for oncoming traffic and make a left turn. Merge into the curbside and make a stop.",Both,giovanni,./staging/labels - Jose Tapia.csv,17.9
2021.06.09.18.23.43_veh-35_00799_01004,347,958,Stop behind the white vehicle during the red traffic light. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,61.1
2021.07.09.23.23.48_veh-26_01454_02217,1379,1982,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,60.3
2021.06.14.13.28.41_veh-12_02612_02703,284,434,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,15.0
2021.06.09.14.58.55_veh-35_03048_03301,980,1141,"Merge one lane to the right side, and merge once more to the right.",Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,16.1
2021.06.14.18.33.41_veh-35_01647_01714,15,241,Slow down and merge one lane to the right.,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,22.6
2021.06.23.22.05.48_veh-16_00287_00591,1000,1506,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,50.6
2021.08.17.13.15.12_veh-45_00691_00794,215,435,Make a stop at the stop sign. Pull into the curbside and stop. Look for oncoming vehicles before procceding.,Both,giovanni,./staging/labels - Jose Tapia.csv,22.0
2021.10.11.07.47.13_veh-50_01513_02138,353,1393,"Make a right turn. Turn right at the next intersection. Merge into the left lane to avoid the blue deliverly vehicle and merge back into original lane. Turn right at the next intersection. Make a stop at the upcoming stop sign, and look for oncoming traffic and make left turn. Look for oncoming vehicles, and yield to oncoming vehicles and turn left. Turn left at the next intersection. Merge in and out of the original lane to avoid hitting the stationary vehicles.  ",Both,giovanni,./staging/labels - Jose Tapia.csv,104.0
2021.06.14.18.33.41_veh-35_01647_01714,113,309,Merge one lane to the right side. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,19.6
2021.08.17.16.48.45_veh-43_02070_02652,66,423,Turn left at the intersection. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,35.7
2021.10.11.07.47.13_veh-50_01190_01452,1154,1304,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,15.0
2021.06.09.19.40.26_veh-12_00133_00268,128,416,Yield to oncoming vehicles and turn left. Enter the building drop off zone and make a stop. ,Both,giovanni,./staging/labels - Jose Tapia.csv,28.8
2021.06.23.17.31.36_veh-16_01617_01791,449,636,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,18.7
2021.08.17.13.10.50_veh-08_00122_00295,143,798,Turn left at the intersection. Yield to oncoming traffic at the intersection and turn left. At the next intersection make a left turn.,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,65.5
2021.06.14.18.13.35_veh-26_04964_05075,109,383,Merge one lane to the right side. Follow the grey vehicle.,Both,giovanni,./staging/labels - Jose Tapia.csv,27.4
2021.06.14.16.48.02_veh-12_04978_05337,339,1605,Merge one lane to the right side. Make a stop at the red light. Merge one lane to the right side. Follow the red truck. ,Both,giovanni,./staging/labels - Jose Tapia.csv,126.6
2021.06.14.18.42.45_veh-12_00789_00920,377,602,Make a stop at the red light. Speed up and merge one lane to the right side. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,22.5
2021.09.15.13.52.55_veh-39_00643_00807,583,798,Turn left at the intersection. Merge one lane to the right side. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,21.5
2021.06.23.18.23.38_veh-26_01238_01416,372,837,"Wait for the pedestrians to finish crossing, and turn right at the crosswalk. Enter a tan building and make a stop at the drop off zone. Look for oncoming vehicles before leaving the drop off zone.",Both,giovanni,./staging/labels - Jose Tapia.csv,46.5
2021.06.09.17.37.09_veh-12_01215_01375,291,686,"Wait for the pedestrians to finish crossing, and make a right turn. Enter the seven star building.",Both,giovanni,./staging/labels - Jose Tapia.csv,39.5
2021.06.14.16.32.09_veh-35_04114_04359,583,854,"Merge into the right turnning lane, and make a right turn at the intersection. Merge one lane to the left.",Both,giovanni,./staging/labels - Jose Tapia.csv,27.1
2021.07.16.01.22.41_veh-14_01737_01980,606,882,Follow the grey vehicle in front. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,27.6
2021.07.16.00.24.14_veh-38_01447_01621,219,592,Make a right turn at the crosswalk once the pedestrians finish crossing. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,37.3
2021.06.23.14.06.20_veh-26_02505_02775,626,947,Follow the orange vehicle. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,32.1
2021.07.09.15.53.28_veh-38_04273_04767,919,1549,"Wait for an oncoming vehicle, and make a right turn. Merge one lane to the left. Make a stop at the upcoming intersection with a red traffic light. Turn left at the intersection, and mege one lane to the right side. Make another stop at the upcoming intersection with red traffic lights.",Both,giovanni,./staging/labels - Jose Tapia.csv,63.0
2021.06.09.11.54.15_veh-12_02540_02723,208,860,"Make a stop at the stop sign, look for oncoming vehicles and make a right turn. Merge one lane to the left and make a stop at the upcoming red traffic lights. Turn left. Mege one lane to the right side.",Both,giovanni,./staging/labels - Jose Tapia.csv,65.2
2021.07.16.16.01.30_veh-38_00356_02486,1962,2501,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,53.9
2021.06.14.18.13.35_veh-26_05422_05488,147,301,Make a stop at the red traffic light. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,15.4
2021.06.14.13.27.42_veh-35_02614_02842,652,855,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,20.3
2021.06.23.14.06.20_veh-26_01192_01541,1257,1559,Make a stop at the red traffic lights. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,30.2
2021.06.23.18.23.38_veh-26_00069_00642,145,522,Turn left at the intersection. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,37.7
2021.06.14.16.32.09_veh-35_00283_00357,70,259,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,18.9
2021.09.15.12.32.43_veh-28_02111_02342,532,851,Turn left at the docking bay. Make a stop at the docking bay for some pedestrians. ,Both,giovanni,./staging/labels - Jose Tapia.csv,31.9
2021.08.17.16.48.45_veh-43_01439_01665,119,865,"Make a stop at the stop sign. Make another stop at the upcoming stop sign, make another stop at the stop sign and turn left. Stop for the red traffic lights at the intersection. Turn right.",Both,giovanni,./staging/labels - Jose Tapia.csv,74.6
2021.06.09.17.23.18_veh-38_04163_04245,160,331,Make a stop at the upcoming intersection. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,17.1
2021.10.06.17.08.46_veh-28_01127_01287,99,739,"Turn left at the intersection. Yield to oncoming vehicles , and make another left turn. Slightly go left to avoid the grey vehicle, make a stop at the stop sign and turn right. ",Both,giovanni,./staging/labels - Jose Tapia.csv,64.0
2021.06.14.16.32.09_veh-35_00016_00087,76,292,Make a stop the red traffic light. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,21.6
2021.06.09.12.51.31_veh-35_01729_02626,1371,2280,"Turn left at the intersection, and come to a stop for the red light. Make another stop at the upcoming red traffic lights. Slow down and merge behind the grey vehicle. Make a stop at the upcoming red traffic lights. ",Both,giovanni,./staging/labels - Jose Tapia.csv,90.9
2021.07.16.01.22.41_veh-14_00015_00547,94,2089,"Stop at the intersection at the red traffic light. Merge one lane to the left and come to a stop. Turn left at the intersection. Merge one lane to the left and stop at the stop sign. Yield to oncoming traffic before making a left turn. Enter the building drop off zone and come to a stop. Check for oncoming vehicles before leaving the drop off zone, then stop at the stop sign and make a right turn. Wait for the pedestrians to cross before proceeding. Stop at the intersection at the red traffic light. Turn left at the intersection. Merge one lane to the right. Stop at the upcoming red traffic light.",Both,giovanni,./staging/labels - Jose Tapia.csv,199.5
2021.06.09.14.03.17_veh-12_03014_03120,272,476,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,20.4
2021.06.14.13.28.41_veh-12_01779_02059,534,1222,"Yield to the oncoming vehicles and turn left. Enter the building drop off zone and make a stop. Look for oncoming vehicles before leaving the drop off zone. Stop at the stop sign, look for oncoming vehicles and turn right. Merge one lane to the left. Wait for the pedestrian to cross before procceding, and make a stop at the intersection during the red light.",Both,giovanni,./staging/labels - Jose Tapia.csv,68.8
2021.06.09.11.54.15_veh-12_02288_02529,869,1089,Wait for the pedestrians to cross and turn right. Merge one lane to the left. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,22.0
2021.06.09.17.37.09_veh-12_01386_01454,95,330,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,23.5
2021.05.12.23.36.44_veh-35_00152_00504,136,1463,Follow the black vehicle. STOP. ,Ambiguous,giovanni,./staging/labels - Jose Tapia.csv,132.7
2021.07.09.15.53.28_veh-38_00184_02293,367,1266,Merge one lane to the right side. Merge one lane to the right side again. Merge into the right turning lane and make a stop for the red traffic light. Look for oncoming vehicles and turn right. Merge one lane to the left and make a stop at the stop sign.  Yield to oncoming traffice and turn left into the building. Enter the building drop off zone and make a stop.  ,Both,giovanni,./staging/labels - Jose Tapia.csv,89.9
2021.10.11.05.34.05_veh-50_00697_00766,5,325,Take a slight right to avoid the vehicles and follow the arrows on the floor. Look for oncoming traffic and make a left turn. ,Both,giovanni,./staging/labels - Jose Tapia.csv,32.0
2021.05.12.22.28.35_veh-35_00126_00339,323,542,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,21.9
2021.06.14.16.32.09_veh-35_02618_02873,909,1108,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,19.9
2021.10.01.15.32.11_veh-28_00025_00097,171,336,Merge into the left side of the lane to avoid the trailers coming out.,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,16.5
2021.06.14.14.25.15_veh-26_03201_03386,495,702,Make  a stop at the red traffic light. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,20.7
2021.06.14.18.13.35_veh-26_04547_04710,260,510,"Yield to oncoming vehicles, make a left turn. Enter the buildings drop off zone and make a stop.",Both,giovanni,./staging/labels - Jose Tapia.csv,25.0
2021.06.14.18.42.45_veh-12_00789_00920,383,622,Make a stop at the intersection. Merge one lane to the right side. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,23.9
2021.10.06.19.27.33_veh-28_00302_00794,1361,1935,Turn right at the intersection. Make a stop behind black vehicle during the red light. Turn right at the intersection. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,57.4
2021.07.09.20.26.06_veh-35_03314_03877,832,2035,"Stop at the stop sign. Yield to oncoming vehicles, and turn left. ENter the buildings drop off zone and make a stop at the enterance. Look for oncoming vehicles before leaving the drop off zone, and make a stop at the stop sign. Turn right and merge one lane to the left. Stop at the upcoming intersection with red lights. Turn left at the intersection, merge one lane to the right.  ",Both,giovanni,./staging/labels - Jose Tapia.csv,120.3
2021.09.15.12.32.43_veh-28_01070_01157,81,428,Turn left at the intersection. Come to a stop for the next intersection for the red light. ,Both,giovanni,./staging/labels - Jose Tapia.csv,34.7
2021.09.15.14.50.05_veh-28_01740_01833,247,458,Make a stop at the intersection ahead. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,21.1
2021.06.14.16.32.09_veh-35_05038_05402,804,1429,Turn left at the intersection and make a stop for the intersection after.,Both,giovanni,./staging/labels - Jose Tapia.csv,62.5
2021.06.14.20.14.09_veh-26_00612_01016,122,512,Turn right at the crosswalk once all people finish walking across. E,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,39.0
2021.09.15.14.27.22_veh-39_00665_00745,176,340,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,16.4
2021.06.09.17.23.18_veh-38_05239_05412,387,775,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,38.8
2021.06.09.14.50.36_veh-26_05398_05800,200,1646,"Wait for the people to finish walking on the crosswalk before making a right turn. Enter the diamond seven star drop off zones and make a stop. Look for oncoming vehicles before leaving the drop off zone.Make a stop at the intersection during the red light.Turn left at the intersection, stop at the intersection afterwards. Make another stop at the upcoming intersection during the red light. ",Both,giovanni,./staging/labels - Jose Tapia.csv,144.6
2021.07.16.16.08.35_veh-35_00132_00784,1052,2346,Slow down and merge into the right lane behind the grey vehicle. Stop for the red traffic light. ,Both,giovanni,./staging/labels - Jose Tapia.csv,129.4
